date,gift_ideas,chained-volume-percentage-change-3-months-on-same-period-a-year-earlier,chained-volume-percentage-change-on-previous-month,chained-volume-percentage-change-on-same-month-a-year-earlier,current-prices-percentage-change-on-previous-month,current-prices-percentage-change-on-same-month-a-year-earlier,is_black_friday,is_cyber_monday,cpi,cci,interest_rate,unemployment_rate,is_holiday,is_Friday,is_Monday,is_Saturday,is_Sunday,is_Thursday,is_Tuesday,is_Wednesday
2009-12-01,92,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4517,7.7,0.0,False,False,False,False,False,True,False
2009-12-02,92,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4532,7.7,0.0,False,False,False,False,False,False,True
2009-12-03,92,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4522,7.7,0.0,False,False,False,False,True,False,False
2009-12-04,92,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4502,7.7,0.0,True,False,False,False,False,False,False
2009-12-05,92,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4502,7.7,0.0,False,False,True,False,False,False,False
2009-12-06,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4502,7.7,0.0,False,False,False,True,False,False,False
2009-12-07,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4491,7.7,0.0,False,True,False,False,False,False,False
2009-12-08,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4458,7.7,0.0,False,False,False,False,False,True,False
2009-12-09,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4429,7.7,0.0,False,False,False,False,False,False,True
2009-12-10,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4461,7.7,0.0,False,False,False,False,True,False,False
2009-12-11,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4504,7.7,0.0,True,False,False,False,False,False,False
2009-12-12,100,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4504,7.7,0.0,False,False,True,False,False,False,False
2009-12-13,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4504,7.7,0.0,False,False,False,True,False,False,False
2009-12-14,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4478,7.7,0.0,False,True,False,False,False,False,False
2009-12-15,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4506,7.7,0.0,False,False,False,False,False,True,False
2009-12-16,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4461,7.7,0.0,False,False,False,False,False,False,True
2009-12-17,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4437,7.7,0.0,False,False,False,False,True,False,False
2009-12-18,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4478,7.7,0.0,True,False,False,False,False,False,False
2009-12-19,96,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4478,7.7,0.0,False,False,True,False,False,False,False
2009-12-20,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4478,7.7,0.0,False,False,False,True,False,False,False
2009-12-21,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4512,7.7,0.0,False,True,False,False,False,False,False
2009-12-22,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4522,7.7,0.0,False,False,False,False,False,True,False
2009-12-23,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4557,7.7,0.0,False,False,False,False,False,False,True
2009-12-24,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4553,7.7,0.0,False,False,False,False,True,False,False
2009-12-25,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4553,7.7,0.0,True,False,False,False,False,False,False
2009-12-26,58,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4553,7.7,0.0,False,False,True,False,False,False,False
2009-12-27,12,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4553,7.7,0.0,False,False,False,True,False,False,False
2009-12-28,12,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4553,7.7,0.0,False,True,False,False,False,False,False
2009-12-29,12,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.448,7.7,0.0,False,False,False,False,False,True,False
2009-12-30,12,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4489,7.7,0.0,False,False,False,False,False,False,True
2009-12-31,12,11.4,-1.0,9.4,-0.1,10.9,False,False,90.7,101.64,0.4434,7.7,0.0,False,False,False,False,True,False,False
2010-01-01,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4434,7.9,0.0,True,False,False,False,False,False,False
2010-01-02,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4434,7.9,0.0,False,False,True,False,False,False,False
2010-01-03,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4434,7.9,0.0,False,False,False,True,False,False,False
2010-01-04,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4487,7.9,1.0,False,True,False,False,False,False,False
2010-01-05,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4514,7.9,0.0,False,False,False,False,False,True,False
2010-01-06,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4534,7.9,0.0,False,False,False,False,False,False,True
2010-01-07,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4541,7.9,0.0,False,False,False,False,True,False,False
2010-01-08,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4546,7.9,0.0,True,False,False,False,False,False,False
2010-01-09,12,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4546,7.9,0.0,False,False,True,False,False,False,False
2010-01-10,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4546,7.9,0.0,False,False,False,True,False,False,False
2010-01-11,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4523,7.9,0.0,False,True,False,False,False,False,False
2010-01-12,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.449,7.9,0.0,False,False,False,False,False,True,False
2010-01-13,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.453,7.9,0.0,False,False,False,False,False,False,True
2010-01-14,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4545,7.9,0.0,False,False,False,False,True,False,False
2010-01-15,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4521,7.9,0.0,True,False,False,False,False,False,False
2010-01-16,17,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4521,7.9,0.0,False,False,True,False,False,False,False
2010-01-17,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4521,7.9,0.0,False,False,False,True,False,False,False
2010-01-18,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4548,7.9,0.0,False,True,False,False,False,False,False
2010-01-19,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4556,7.9,0.0,False,False,False,False,False,True,False
2010-01-20,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4542,7.9,0.0,False,False,False,False,False,False,True
2010-01-21,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4533,7.9,0.0,False,False,False,False,True,False,False
2010-01-22,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4552,7.9,0.0,True,False,False,False,False,False,False
2010-01-23,18,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4552,7.9,0.0,False,False,True,False,False,False,False
2010-01-24,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4552,7.9,0.0,False,False,False,True,False,False,False
2010-01-25,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4584,7.9,0.0,False,True,False,False,False,False,False
2010-01-26,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4538,7.9,0.0,False,False,False,False,False,True,False
2010-01-27,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4566,7.9,0.0,False,False,False,False,False,False,True
2010-01-28,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4571,7.9,0.0,False,False,False,False,True,False,False
2010-01-29,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4679,7.9,0.0,True,False,False,False,False,False,False
2010-01-30,20,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4679,7.9,0.0,False,False,True,False,False,False,False
2010-01-31,24,8.7,-7.2,4.6,-5.6,9.6,False,False,89.2,101.78,0.4679,7.9,0.0,False,False,False,True,False,False,False
2010-02-01,24,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4585,8.0,0.0,False,True,False,False,False,False,False
2010-02-02,24,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4598,8.0,0.0,False,False,False,False,False,True,False
2010-02-03,24,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4602,8.0,0.0,False,False,False,False,False,False,True
2010-02-04,24,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4659,8.0,0.0,False,False,False,False,True,False,False
2010-02-05,24,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4644,8.0,0.0,True,False,False,False,False,False,False
2010-02-06,24,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4644,8.0,0.0,False,False,True,False,False,False,False
2010-02-07,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4644,8.0,0.0,False,False,False,True,False,False,False
2010-02-08,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4687,8.0,0.0,False,True,False,False,False,False,False
2010-02-09,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.473,8.0,0.0,False,False,False,False,False,True,False
2010-02-10,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4661,8.0,0.0,False,False,False,False,False,False,True
2010-02-11,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4708,8.0,0.0,False,False,False,False,True,False,False
2010-02-12,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.47,8.0,0.0,True,False,False,False,False,False,False
2010-02-13,30,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.47,8.0,0.0,False,False,True,False,False,False,False
2010-02-14,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.47,8.0,0.0,False,False,False,True,False,False,False
2010-02-15,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4672,8.0,0.0,False,True,False,False,False,False,False
2010-02-16,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4653,8.0,0.0,False,False,False,False,False,True,False
2010-02-17,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4676,8.0,0.0,False,False,False,False,False,False,True
2010-02-18,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4686,8.0,0.0,False,False,False,False,True,False,False
2010-02-19,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4714,8.0,0.0,True,False,False,False,False,False,False
2010-02-20,14,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4714,8.0,0.0,False,False,True,False,False,False,False
2010-02-21,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4714,8.0,0.0,False,False,False,True,False,False,False
2010-02-22,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4686,8.0,0.0,False,True,False,False,False,False,False
2010-02-23,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4728,8.0,0.0,False,False,False,False,False,True,False
2010-02-24,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4679,8.0,0.0,False,False,False,False,False,False,True
2010-02-25,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4673,8.0,0.0,False,False,False,False,True,False,False
2010-02-26,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4708,8.0,0.0,True,False,False,False,False,False,False
2010-02-27,18,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4708,8.0,0.0,False,False,True,False,False,False,False
2010-02-28,20,9.7,4.1,15.3,3.1,18.1,False,False,89.6,101.8,0.4708,8.0,0.0,False,False,False,True,False,False,False
2010-03-01,20,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4692,8.0,0.0,False,True,False,False,False,False,False
2010-03-02,20,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4746,8.0,0.0,False,False,False,False,False,True,False
2010-03-03,20,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4674,8.0,0.0,False,False,False,False,False,False,True
2010-03-04,20,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4657,8.0,0.0,False,False,False,False,True,False,False
2010-03-05,20,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4744,8.0,0.0,True,False,False,False,False,False,False
2010-03-06,20,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4744,8.0,0.0,False,False,True,False,False,False,False
2010-03-07,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4744,8.0,0.0,False,False,False,True,False,False,False
2010-03-08,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4725,8.0,0.0,False,True,False,False,False,False,False
2010-03-09,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4758,8.0,0.0,False,False,False,False,False,True,False
2010-03-10,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4697,8.0,0.0,False,False,False,False,False,False,True
2010-03-11,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4681,8.0,0.0,False,False,False,False,True,False,False
2010-03-12,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4732,8.0,0.0,True,False,False,False,False,False,False
2010-03-13,23,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4732,8.0,0.0,False,False,True,False,False,False,False
2010-03-14,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4732,8.0,0.0,False,False,False,True,False,False,False
2010-03-15,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4715,8.0,0.0,False,True,False,False,False,False,False
2010-03-16,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4737,8.0,0.0,False,False,False,False,False,True,False
2010-03-17,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4699,8.0,1.0,False,False,False,False,False,False,True
2010-03-18,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4682,8.0,0.0,False,False,False,False,True,False,False
2010-03-19,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4698,8.0,0.0,True,False,False,False,False,False,False
2010-03-20,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4698,8.0,0.0,False,False,True,False,False,False,False
2010-03-21,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4698,8.0,0.0,False,False,False,True,False,False,False
2010-03-22,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4711,8.0,0.0,False,True,False,False,False,False,False
2010-03-23,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4742,8.0,0.0,False,False,False,False,False,True,False
2010-03-24,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4712,8.0,0.0,False,False,False,False,False,False,True
2010-03-25,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4736,8.0,0.0,False,False,False,False,True,False,False
2010-03-26,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4716,8.0,0.0,True,False,False,False,False,False,False
2010-03-27,16,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4716,8.0,0.0,False,False,True,False,False,False,False
2010-03-28,14,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4716,8.0,0.0,False,False,False,True,False,False,False
2010-03-29,14,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4728,8.0,0.0,False,True,False,False,False,False,False
2010-03-30,14,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4699,8.0,0.0,False,False,False,False,False,True,False
2010-03-31,14,9.3,2.0,8.4,1.7,12.3,False,False,90.1,101.74,0.4707,8.0,0.0,False,False,False,False,False,False,True
2010-04-01,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4735,7.9,0.0,False,False,False,False,True,False,False
2010-04-02,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4735,7.9,1.0,True,False,False,False,False,False,False
2010-04-03,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4735,7.9,0.0,False,False,True,False,False,False,False
2010-04-04,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4735,7.9,0.0,False,False,False,True,False,False,False
2010-04-05,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4735,7.9,1.0,False,True,False,False,False,False,False
2010-04-06,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4712,7.9,0.0,False,False,False,False,False,True,False
2010-04-07,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4698,7.9,0.0,False,False,False,False,False,False,True
2010-04-08,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4698,7.9,0.0,False,False,False,False,True,False,False
2010-04-09,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4708,7.9,0.0,True,False,False,False,False,False,False
2010-04-10,14,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4708,7.9,0.0,False,False,True,False,False,False,False
2010-04-11,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4708,7.9,0.0,False,False,False,True,False,False,False
2010-04-12,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.47,7.9,0.0,False,True,False,False,False,False,False
2010-04-13,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4738,7.9,0.0,False,False,False,False,False,True,False
2010-04-14,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4717,7.9,0.0,False,False,False,False,False,False,True
2010-04-15,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4756,7.9,0.0,False,False,False,False,True,False,False
2010-04-16,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4694,7.9,0.0,True,False,False,False,False,False,False
2010-04-17,13,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4694,7.9,0.0,False,False,True,False,False,False,False
2010-04-18,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4694,7.9,0.0,False,False,False,True,False,False,False
2010-04-19,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4728,7.9,0.0,False,True,False,False,False,False,False
2010-04-20,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4717,7.9,0.0,False,False,False,False,False,True,False
2010-04-21,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4721,7.9,0.0,False,False,False,False,False,False,True
2010-04-22,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4729,7.9,0.0,False,False,False,False,True,False,False
2010-04-23,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4743,7.9,0.0,True,False,False,False,False,False,False
2010-04-24,15,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4743,7.9,0.0,False,False,True,False,False,False,False
2010-04-25,17,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4743,7.9,0.0,False,False,False,True,False,False,False
2010-04-26,17,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.475,7.9,0.0,False,True,False,False,False,False,False
2010-04-27,17,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4716,7.9,0.0,False,False,False,False,False,True,False
2010-04-28,17,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4745,7.9,0.0,False,False,False,False,False,False,True
2010-04-29,17,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4753,7.9,0.0,False,False,False,False,True,False,False
2010-04-30,17,9.8,0.4,6.6,2.6,13.2,False,False,90.4,101.6,0.4769,7.9,0.0,True,False,False,False,False,False,False
2010-05-01,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4769,7.9,0.0,False,False,True,False,False,False,False
2010-05-02,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4769,7.9,0.0,False,False,False,True,False,False,False
2010-05-03,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4769,7.9,1.0,False,True,False,False,False,False,False
2010-05-04,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4744,7.9,0.0,False,False,False,False,False,True,False
2010-05-05,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4801,7.9,0.0,False,False,False,False,False,False,True
2010-05-06,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4772,7.9,0.0,False,False,False,False,True,False,False
2010-05-07,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4944,7.9,0.0,True,False,False,False,False,False,False
2010-05-08,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4944,7.9,0.0,False,False,True,False,False,False,False
2010-05-09,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4944,7.9,0.0,False,False,False,True,False,False,False
2010-05-10,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4966,7.9,0.0,False,True,False,False,False,False,False
2010-05-11,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4869,7.9,0.0,False,False,False,False,False,True,False
2010-05-12,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4824,7.9,0.0,False,False,False,False,False,False,True
2010-05-13,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4773,7.9,0.0,False,False,False,False,True,False,False
2010-05-14,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4836,7.9,0.0,True,False,False,False,False,False,False
2010-05-15,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4836,7.9,0.0,False,False,True,False,False,False,False
2010-05-16,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4836,7.9,0.0,False,False,False,True,False,False,False
2010-05-17,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4793,7.9,0.0,False,True,False,False,False,False,False
2010-05-18,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4804,7.9,0.0,False,False,False,False,False,True,False
2010-05-19,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4788,7.9,0.0,False,False,False,False,False,False,True
2010-05-20,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4825,7.9,0.0,False,False,False,False,True,False,False
2010-05-21,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4887,7.9,0.0,True,False,False,False,False,False,False
2010-05-22,17,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4887,7.9,0.0,False,False,True,False,False,False,False
2010-05-23,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4887,7.9,0.0,False,False,False,True,False,False,False
2010-05-24,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4853,7.9,0.0,False,True,False,False,False,False,False
2010-05-25,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4927,7.9,0.0,False,False,False,False,False,True,False
2010-05-26,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4889,7.9,0.0,False,False,False,False,False,False,True
2010-05-27,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4866,7.9,0.0,False,False,False,False,True,False,False
2010-05-28,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4833,7.9,0.0,True,False,False,False,False,False,False
2010-05-29,16,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4833,7.9,0.0,False,False,True,False,False,False,False
2010-05-30,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4833,7.9,0.0,False,False,False,True,False,False,False
2010-05-31,18,6.9,-1.1,5.4,-1.7,10.8,False,False,90.6,101.41,0.4833,7.9,1.0,False,True,False,False,False,False,False
2010-06-01,18,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4852,7.8,0.0,False,False,False,False,False,True,False
2010-06-02,18,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4857,7.8,0.0,False,False,False,False,False,False,True
2010-06-03,18,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4834,7.8,0.0,False,False,False,False,True,False,False
2010-06-04,18,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4838,7.8,0.0,True,False,False,False,False,False,False
2010-06-05,18,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4838,7.8,0.0,False,False,True,False,False,False,False
2010-06-06,20,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4838,7.8,0.0,False,False,False,True,False,False,False
2010-06-07,20,5.8,-0.7,5.4,-0.2,10.1,False,False,90.8,101.21,0.4831,7.8,0.0,False,True,False,False,False,False,False
